Date,BTC,CAD,HKD,SP500,TWD,EUR,GBP,CNY
2017-03-31,0.05581867126023432,0.7529160186625197,0.21968190854870784,0.6418951888357568,0.35877862595419785,0.07177777777777772,0.09219301686936054,0.740513000702741
2017-04-01,0.05632324681964887,0.7659409020217727,0.21371769383698336,0.639992192836928,0.3492366412213732,0.062222222222221735,0.08081600627697139,0.740513000702741
2017-04-02,0.05680249020446166,0.7659409020217727,0.21371769383698336,0.639992192836928,0.3492366412213732,0.062222222222221735,0.08081600627697139,0.740513000702741
2017-04-03,0.05932795291731009,0.7659409020217727,0.21371769383698336,0.639992192836928,0.3492366412213732,0.062222222222221735,0.08081600627697139,0.740513000702741
2017-04-04,0.0591273634531166,0.7708009331259718,0.21272365805168647,0.6406753196057383,0.3759541984732824,0.06422222222222196,0.07257748136524134,0.740513000702741
2017-04-05,0.05867500319237098,0.7702177293934678,0.19284294234593347,0.6371133014540843,0.36259541984732735,0.06355555555555537,0.08258140447234208,0.7482431482782852
2017-04-06,0.06154942953493745,0.7700233281493001,0.1958250497017957,0.6393578608373184,0.38358778625954226,0.06133333333333324,0.0821890937622598,0.7513176387912859
2017-04-07,0.061674539458480816,0.7674961119751165,0.19681908548707838,0.6383819654533035,0.393129770992366,0.05355555555555558,0.0649274225186347,0.7533380182712577
2017-04-08,0.06125061327126777,0.7579704510108864,0.20278330019881707,0.639211476529716,0.39503816793893076,0.05133333333333301,0.06885052961945881,0.7542164441321146
2017-04-09,0.06255496177168059,0.7579704510108864,0.20278330019881707,0.639211476529716,0.39503816793893076,0.05133333333333301,0.06885052961945881,0.7542164441321146
2017-04-10,0.06272504922972094,0.7579704510108864,0.20278330019881707,0.639211476529716,0.39503816793893076,0.05133333333333301,0.06885052961945881,0.7542164441321146
2017-04-11,0.06331596097604351,0.7552488335925347,0.21272365805168647,0.637552454376891,0.40648854961832015,0.05311111111111089,0.08179678305217708,0.7458713984539704
2017-04-12,0.0628884159067445,0.7492223950233281,0.21371769383698336,0.633209719918025,0.39122137404580126,0.052444444444444294,0.08493526873283663,0.7456078706957134
2017-04-13,0.06092543086668606,0.7422239502332812,0.2425447316103373,0.6254025568459062,0.34732824427480935,0.0566666666666662,0.08925068654374257,0.7434118060435697
2017-04-14,0.06117926959585875,0.7519440124416794,0.231610337972171,0.6352103054552553,0.3454198473282437,0.05555555555555536,0.09101608473911371,0.7407765284609971
2017-04-15,0.06103761621135098,0.744362363919129,0.22763419483101188,0.6352103054552553,0.34732824427480935,0.06333333333333346,0.10200078462142015,0.7377020379479964
2017-04-16,0.061249062321802356,0.744362363919129,0.22763419483101188,0.6352103054552553,0.34732824427480935,0.06333333333333346,0.10200078462142015,0.7377020379479964
2017-04-17,0.06222822841763346,0.744362363919129,0.22763419483101188,0.6352103054552553,0.34732824427480935,0.06333333333333346,0.10200078462142015,0.7377020379479964
2017-04-18,0.06294528405380966,0.764580093312597,0.24850894632207599,0.6318922611496048,0.3606870229007635,0.0735555555555556,0.13770105923891718,0.7357695010541105
2017-04-19,0.06342814632070842,0.781298600311042,0.24652087475149642,0.6299404703815751,0.36259541984732735,0.0737777777777775,0.14162416633974084,0.7429725931131408
2017-04-20,0.06489948038023077,0.7836314152410575,0.2514910536779382,0.6385283497609059,0.3568702290076331,0.08511111111111136,0.14966653589642975,0.7377020379479964
2017-04-21,0.06498891846606962,0.7881026438569207,0.2624254473161045,0.6350639211476531,0.35114503816793885,0.07088888888888834,0.140447234209494,0.7416549543218549
2017-04-22,0.0643292479601137,0.7910186625194398,0.3001988071570594,0.647506587293842,0.3301526717557248,0.10466666666666669,0.140447234209494,0.7412157413914269
2017-04-23,0.06452828647484178,0.7910186625194398,0.3001988071570594,0.647506587293842,0.3301526717557248,0.10466666666666669,0.140447234209494,0.7412157413914269
2017-04-24,0.06453345630639315,0.7910186625194398,0.3001988071570594,0.647506587293842,0.3301526717557248,0.10466666666666669,0.140447234209494,0.7412157413914269
2017-04-25,0.06532030466851298,0.8098755832037321,0.30119284294235626,0.6545330340587491,0.2977099236641214,0.125777777777778,0.15084346802667747,0.7398102600140541
2017-04-26,0.0664214787889566,0.8054043545878693,0.31113320079522566,0.6539474968283402,0.3053435114503813,0.11044444444444412,0.15123577873675975,0.7480674631061133
2017-04-27,0.068714299081993,0.8195956454121307,0.30616302186878386,0.6546306235971505,0.3091603053435117,0.10866666666666669,0.16123970184386005,0.7515811665495429
2017-04-28,0.068241776478197,0.8205676516329705,0.2842942345924513,0.6523860642139162,0.3225190839694658,0.11555555555555541,0.17085131424087896,0.7464862965565704
2017-04-29,0.06860314770363836,0.8174572317262829,0.28031809145129216,0.6543866497511469,0.3167938931297707,0.11933333333333307,0.1667320517850137,0.7464862965565704
2017-04-30,0.06968467646418676,0.8174572317262829,0.28031809145129216,0.6543866497511469,0.3167938931297707,0.11933333333333307,0.1667320517850137,0.7464862965565704
2017-05-01,0.07248258929979283,0.8174572317262829,0.28031809145129216,0.6543866497511469,0.3167938931297707,0.11933333333333307,0.1667320517850137,0.7464862965565704
2017-05-02,0.07463323922516632,0.8347589424572319,0.3151093439363848,0.6558016980579683,0.2900763358778624,0.11888888888888882,0.1675166732051787,0.750790583274771
2017-05-03,0.07713130183079243,0.8275660964230169,0.3151093439363848,0.6542890602127452,0.29580152671755755,0.12111111111111095,0.16653589642997257,0.7524595924103998
2017-05-04,0.0783529330263832,0.8353421461897355,0.3200795228628266,0.6549721869815558,0.3091603053435117,0.13155555555555543,0.1653589642997253,0.7516690091356288
2017-05-05,0.07817612478732605,0.826399688958009,0.3439363817097387,0.6597540743632285,0.3206106870229002,0.13799999999999946,0.17320517850137307,0.7571152494729443
2017-05-06,0.08004140001106343,0.8289269051321926,0.3449304174950356,0.6598028691324292,0.31106870229007555,0.12288888888888883,0.17163593566104351,0.7587842586085731
2017-05-07,0.0804125939164524,0.8289269051321926,0.3449304174950356,0.6598028691324292,0.31106870229007555,0.12288888888888883,0.17163593566104351,0.7587842586085731
2017-05-08,0.08474749767228333,0.8289269051321926,0.3449304174950356,0.6598028691324292,0.31106870229007555,0.12288888888888883,0.17163593566104351,0.7587842586085731
2017-05-09,0.08824282078417038,0.8295101088646966,0.3359840954274347,0.6585829999024105,0.3320610687022896,0.11111111111111072,0.1710474695959201,0.760541110330287
2017-05-10,0.09082101577884287,0.8172628304821148,0.36878727634196196,0.6599004586708305,0.3244274809160306,0.11066666666666647,0.1710474695959201,0.7562368236120864
2017-05-11,0.093435399594375,0.8252332814930015,0.40059642147117813,0.657363130672392,0.3206106870229002,0.10977777777777753,0.1604550804236955,0.7581693605059723
2017-05-12,0.08669497321768764,0.8298989113530324,0.4373757455268503,0.6556553137503661,0.31488549618320594,0.12244444444444413,0.1594743036484898,0.7528109627547428
2017-05-13,0.09098438245586643,0.8164852255054431,0.38866799204771496,0.6612179174392506,0.2938931297709919,0.13422222222222224,0.1667320517850137,0.7464862965565704
2017-05-14,0.0916285434671682,0.8164852255054431,0.38866799204771496,0.6612179174392506,0.2938931297709919,0.13422222222222224,0.1667320517850137,0.7464862965565704
2017-05-15,0.08774910187101373,0.8164852255054431,0.38866799204771496,0.6612179174392506,0.2938931297709919,0.13422222222222224,0.1667320517850137,0.7464862965565704
2017-05-16,0.08882546080001075,0.8052099533437012,0.3777335984095487,0.6604372011320386,0.30343511450381655,0.15488888888888885,0.16575127500980757,0.7412157413914269
2017-05-17,0.09316605137054819,0.8059875583203728,0.37176938369781,0.6391138869913146,0.3053435114503813,0.1686666666666663,0.1720282463711258,0.7353302881236816
2017-05-18,0.0975691969028573,0.8079315707620529,0.3300198807157102,0.6433590319117791,0.34351145038167896,0.1677777777777778,0.18477834444880337,0.7447294448348556
2017-05-19,0.10174486984690576,0.794906687402799,0.3399602385685938,0.6511661949838977,0.2900763358778624,0.181111111111111,0.1865437426441745,0.740337315530569
2017-05-20,0.10606839997332365,0.7882970451010884,0.3548707753479192,0.6571679515955892,0.28816793893129766,0.19133333333333313,0.18418987838367995,0.7401616303583971
2017-05-21,0.10626950642067227,0.7882970451010884,0.3548707753479192,0.6571679515955892,0.28816793893129766,0.19133333333333313,0.18418987838367995,0.7401616303583971
2017-05-22,0.11058166291767715,0.7882970451010884,0.3548707753479192,0.6571679515955892,0.28816793893129766,0.19133333333333313,0.18418987838367995,0.7401616303583971
2017-05-23,0.11846307111775375,0.7861586314152407,0.3807157057654109,0.6593149214404218,0.3167938931297707,0.18288888888888843,0.17987446057277356,0.7447294448348556
2017-05-24,0.12801795379101163,0.7787713841368584,0.3926441351888741,0.6622426075924662,0.31488549618320594,0.1777777777777776,0.17026284817575554,0.7449929725931126
2017-05-25,0.12187619390797388,0.779354587869362,0.42047713717694535,0.6674636478969455,0.3015267175572509,0.18733333333333313,0.17398979992153807,0.7264581869290234
2017-05-26,0.11618834523514719,0.7787713841368584,0.4274353876739525,0.667805211281351,0.3206106870229002,0.1766666666666663,0.14280109846998856,0.7135453267744198
2017-05-27,0.10889009403406608,0.7787713841368584,0.4274353876739525,0.6663901629745294,0.3206106870229002,0.1766666666666663,0.14280109846998856,0.7135453267744198
